concept_name,source_concept_id,source_vocabulary_id,source_domain_id,source_concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,target_concept_id,relationship_id,reverse_relationship_id,relationship_valid_start_date,relationship_end_date,invalid_reason_cr
Total Calcium|Blood|Blood Gas,2000052026,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52035,1970-01-01,2099-12-31,,3032503,Maps to,Mapped from,1970-01-01,2099-12-31,
WB tCO2|Blood|Blood Gas,2000052027,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52037,1970-01-01,2099-12-31,,3014094,Maps to,Mapped from,1970-01-01,2099-12-31,
Base Excess|Fluid|Blood Gas,2000052028,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52038,1970-01-01,2099-12-31,,3003396,Maps to,Mapped from,1970-01-01,2099-12-31,
Calculated Bicarbonate|Fluid|Blood Gas,2000052029,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52039,1970-01-01,2099-12-31,,3008152,Maps to,Mapped from,1970-01-01,2099-12-31,
pCO2|Fluid|Blood Gas,2000052030,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52040,1970-01-01,2099-12-31,,3027946,Maps to,Mapped from,1970-01-01,2099-12-31,
pH|Fluid|Blood Gas,2000052031,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52041,1970-01-01,2099-12-31,,3019977,Maps to,Mapped from,1970-01-01,2099-12-31,
pO2|Fluid|Blood Gas,2000052032,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52042,1970-01-01,2099-12-31,,3027801,Maps to,Mapped from,1970-01-01,2099-12-31,
"Osmolality, Urine|Urine|Blood Gas",2000052033,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52044,1970-01-01,2099-12-31,,3026782,Maps to,Mapped from,1970-01-01,2099-12-31,
"pH, Urine|Urine|Blood Gas",2000052034,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52045,1970-01-01,2099-12-31,,3015736,Maps to,Mapped from,1970-01-01,2099-12-31,
"Potassium, Urine|Urine|Blood Gas",2000052035,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52046,1970-01-01,2099-12-31,,3016038,Maps to,Mapped from,1970-01-01,2099-12-31,
"Sodium, Urine|Urine|Blood Gas",2000052036,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52047,1970-01-01,2099-12-31,,3003181,Maps to,Mapped from,1970-01-01,2099-12-31,
Atyps#|Ascites|Hematology,2000052037,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52048,1970-01-01,2099-12-31,,3031744,Maps to,Mapped from,1970-01-01,2099-12-31,
Bands#|Ascites|Hematology,2000052038,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52049,1970-01-01,2099-12-31,,3032632,Maps to,Mapped from,1970-01-01,2099-12-31,
Basos#|Ascites|Hematology,2000052039,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52050,1970-01-01,2099-12-31,,3030877,Maps to,Mapped from,1970-01-01,2099-12-31,
Blasts#|Ascites|Hematology,2000052040,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52051,1970-01-01,2099-12-31,,3031471,Maps to,Mapped from,1970-01-01,2099-12-31,
Eos#|Ascites|Hematology,2000052041,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52052,1970-01-01,2099-12-31,,3032059,Maps to,Mapped from,1970-01-01,2099-12-31,
Histio#|Ascites|Hematology,2000052042,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52053,1970-01-01,2099-12-31,,3030564,Maps to,Mapped from,1970-01-01,2099-12-31,
Histiocyte|Ascites|Hematology,2000052043,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52054,1970-01-01,2099-12-31,,3041062,Maps to,Mapped from,1970-01-01,2099-12-31,
Hyperseg|Ascites|Hematology,2000052044,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52055,1970-01-01,2099-12-31,,3030345,Maps to,Mapped from,1970-01-01,2099-12-31,
Hyperseg#|Ascites|Hematology,2000052045,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52056,1970-01-01,2099-12-31,,3032375,Maps to,Mapped from,1970-01-01,2099-12-31,
Lymphs#|Ascites|Hematology,2000052046,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52057,1970-01-01,2099-12-31,,3030833,Maps to,Mapped from,1970-01-01,2099-12-31,
Metas#|Ascites|Hematology,2000052047,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52058,1970-01-01,2099-12-31,,3003467,Maps to,Mapped from,1970-01-01,2099-12-31,
Monos#|Ascites|Hematology,2000052048,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52059,1970-01-01,2099-12-31,,3030599,Maps to,Mapped from,1970-01-01,2099-12-31,
Myelos#|Ascites|Hematology,2000052049,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52060,1970-01-01,2099-12-31,,3032657,Maps to,Mapped from,1970-01-01,2099-12-31,
Nuc Rbcs#|Ascites|Hematology,2000052050,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52061,1970-01-01,2099-12-31,,3028129,Maps to,Mapped from,1970-01-01,2099-12-31,
Plasma#|Ascites|Hematology,2000052051,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52062,1970-01-01,2099-12-31,,3031165,Maps to,Mapped from,1970-01-01,2099-12-31,
Polys#|Ascites|Hematology,2000052052,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52063,1970-01-01,2099-12-31,,3031154,Maps to,Mapped from,1970-01-01,2099-12-31,
Promyelo#|Ascites|Hematology,2000052053,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52064,1970-01-01,2099-12-31,,3031780,Maps to,Mapped from,1970-01-01,2099-12-31,
"Total Nucleated Cells, Ascites|Ascites|Hematology",2000052054,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52065,1970-01-01,2099-12-31,,3040145,Maps to,Mapped from,1970-01-01,2099-12-31,
Absolute Basophil Count|Blood|Hematology,2000052055,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52069,1970-01-01,2099-12-31,,3013429,Maps to,Mapped from,1970-01-01,2099-12-31,
Absolute CD19 Count|Blood|Hematology,2000052056,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52070,1970-01-01,2099-12-31,,3010503,Maps to,Mapped from,1970-01-01,2099-12-31,
Absolute CD20 Count|Blood|Hematology,2000052057,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52071,1970-01-01,2099-12-31,,3018071,Maps to,Mapped from,1970-01-01,2099-12-31,
Absolute CD56 Count|Blood|Hematology,2000052058,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52072,1970-01-01,2099-12-31,,3026757,Maps to,Mapped from,1970-01-01,2099-12-31,
Absolute Eosinophil Count|Blood|Hematology,2000052059,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52073,1970-01-01,2099-12-31,,3028615,Maps to,Mapped from,1970-01-01,2099-12-31,
Absolute Monocyte Count|Blood|Hematology,2000052060,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52074,1970-01-01,2099-12-31,,3033575,Maps to,Mapped from,1970-01-01,2099-12-31,
Absolute Neutrophil Count|Blood|Hematology,2000052061,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52075,1970-01-01,2099-12-31,,3013650,Maps to,Mapped from,1970-01-01,2099-12-31,
Acid Phosphatase Stain|Blood|Hematology,2000052062,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52076,1970-01-01,2099-12-31,,3006461,Maps to,Mapped from,1970-01-01,2099-12-31,
Acidserum|Blood|Hematology,2000052063,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52077,1970-01-01,2099-12-31,,3037556,Maps to,Mapped from,1970-01-01,2099-12-31,
Antithrombin III|Blood|Hematology,2000052064,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52078,1970-01-01,2099-12-31,,3000515,Maps to,Mapped from,1970-01-01,2099-12-31,
ASA Tol|Blood|Hematology,2000052065,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52079,1970-01-01,2099-12-31,,3019107,Maps to,Mapped from,1970-01-01,2099-12-31,
Aspirin Reactivity|Blood|Hematology,2000052066,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52082,1970-01-01,2099-12-31,,3039998,Maps to,Mapped from,1970-01-01,2099-12-31,
Bleed Tm|Blood|Hematology,2000052067,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52085,1970-01-01,2099-12-31,,3011625,Maps to,Mapped from,1970-01-01,2099-12-31,
Bleed Tm|Blood|Hematology,2000052068,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52086,1970-01-01,2099-12-31,,3011625,Maps to,Mapped from,1970-01-01,2099-12-31,
CD15/56|Blood|Hematology,2000052069,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52087,1970-01-01,2099-12-31,,3020358,Maps to,Mapped from,1970-01-01,2099-12-31,
CD 1a|Blood|Hematology,2000052070,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52088,1970-01-01,2099-12-31,,3033563,Maps to,Mapped from,1970-01-01,2099-12-31,
CD30|Blood|Hematology,2000052071,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52089,1970-01-01,2099-12-31,,3002041,Maps to,Mapped from,1970-01-01,2099-12-31,
CD42|Blood|Hematology,2000052072,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52090,1970-01-01,2099-12-31,,3002464,Maps to,Mapped from,1970-01-01,2099-12-31,
CD52|Blood|Hematology,2000052073,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52091,1970-01-01,2099-12-31,,3015771,Maps to,Mapped from,1970-01-01,2099-12-31,
CD56 %|Blood|Hematology,2000052074,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52092,1970-01-01,2099-12-31,,3005460,Maps to,Mapped from,1970-01-01,2099-12-31,
CD56 Absolute Count|Blood|Hematology,2000052075,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52093,1970-01-01,2099-12-31,,3026757,Maps to,Mapped from,1970-01-01,2099-12-31,
CD61|Blood|Hematology,2000052076,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52094,1970-01-01,2099-12-31,,3022458,Maps to,Mapped from,1970-01-01,2099-12-31,
CD62|Blood|Hematology,2000052077,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52095,1970-01-01,2099-12-31,,3042828,Maps to,Mapped from,1970-01-01,2099-12-31,
Chloroacetate|Blood|Hematology,2000052078,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52096,1970-01-01,2099-12-31,,3023435,Maps to,Mapped from,1970-01-01,2099-12-31,
Circ Ab|Blood|Hematology,2000052079,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52097,1970-01-01,2099-12-31,,3044917,Maps to,Mapped from,1970-01-01,2099-12-31,
Clot Lysis|Blood|Hematology,2000052080,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52098,1970-01-01,2099-12-31,,3023055,Maps to,Mapped from,1970-01-01,2099-12-31,
Clot Retraction|Blood|Hematology,2000052081,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52099,1970-01-01,2099-12-31,,3013528,Maps to,Mapped from,1970-01-01,2099-12-31,
Clot Time|Blood|Hematology,2000052082,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52100,1970-01-01,2099-12-31,,3041078,Maps to,Mapped from,1970-01-01,2099-12-31,
Cr|Blood|Hematology,2000052083,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52101,1970-01-01,2099-12-31,,3051825,Maps to,Mapped from,1970-01-01,2099-12-31,
Crenated Cells|Blood|Hematology,2000052084,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52102,1970-01-01,2099-12-31,,3005854,Maps to,Mapped from,1970-01-01,2099-12-31,
Cross Imm|Blood|Hematology,2000052085,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52103,1970-01-01,2099-12-31,,3044917,Maps to,Mapped from,1970-01-01,2099-12-31,
Cryoglob|Blood|Hematology,2000052086,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52104,1970-01-01,2099-12-31,,3021322,Maps to,Mapped from,1970-01-01,2099-12-31,
Direct Antiplatelet Antibodies|Blood|Hematology,2000052087,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52105,1970-01-01,2099-12-31,,3017451,Maps to,Mapped from,1970-01-01,2099-12-31,
Donath-l|Blood|Hematology,2000052088,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52106,1970-01-01,2099-12-31,,3024486,Maps to,Mapped from,1970-01-01,2099-12-31,
dRVVT - Confirmation|Blood|Hematology,2000052089,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52107,1970-01-01,2099-12-31,,3032493,Maps to,Mapped from,1970-01-01,2099-12-31,
dRVVT - Normalized Ratio|Blood|Hematology,2000052090,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52108,1970-01-01,2099-12-31,,1616395,Maps to,Mapped from,1970-01-01,2099-12-31,
dRVVT - Screen|Blood|Hematology,2000052091,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52109,1970-01-01,2099-12-31,,3019174,Maps to,Mapped from,1970-01-01,2099-12-31,
Echinocytes|Blood|Hematology,2000052092,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52111,1970-01-01,2099-12-31,,3005854,Maps to,Mapped from,1970-01-01,2099-12-31,
Euglobulin Lysis|Blood|Hematology,2000052093,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52112,1970-01-01,2099-12-31,,3023055,Maps to,Mapped from,1970-01-01,2099-12-31,
Factor IX Inhibitor|Blood|Hematology,2000052094,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52113,1970-01-01,2099-12-31,,3004009,Maps to,Mapped from,1970-01-01,2099-12-31,
Factor VIII Antigen|Blood|Hematology,2000052095,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52114,1970-01-01,2099-12-31,,3006728,Maps to,Mapped from,1970-01-01,2099-12-31,
Fibrinoge|Blood|Hematology,2000052096,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52115,1970-01-01,2099-12-31,,3016407,Maps to,Mapped from,1970-01-01,2099-12-31,
Fibrinogen|Blood|Hematology,2000052097,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52116,1970-01-01,2099-12-31,,3016407,Maps to,Mapped from,1970-01-01,2099-12-31,
"Fibrinogen, Immunologic|Blood|Hematology",2000052098,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52117,1970-01-01,2099-12-31,,3016628,Maps to,Mapped from,1970-01-01,2099-12-31,
Fitzgerld|Blood|Hematology,2000052099,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52119,1970-01-01,2099-12-31,,3012816,Maps to,Mapped from,1970-01-01,2099-12-31,
Fitzgerld|Blood|Hematology,2000052100,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52120,1970-01-01,2099-12-31,,3012816,Maps to,Mapped from,1970-01-01,2099-12-31,
Fletcher|Blood|Hematology,2000052101,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52121,1970-01-01,2099-12-31,,3002315,Maps to,Mapped from,1970-01-01,2099-12-31,
Fsp|Blood|Hematology,2000052102,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52122,1970-01-01,2099-12-31,,3000401,Maps to,Mapped from,1970-01-01,2099-12-31,
"G6PD, Qualitative|Blood|Hematology",2000052103,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52123,1970-01-01,2099-12-31,,3037292,Maps to,Mapped from,1970-01-01,2099-12-31,
G6pd Spec|Blood|Hematology,2000052104,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52124,1970-01-01,2099-12-31,,3003994,Maps to,Mapped from,1970-01-01,2099-12-31,
Glutathione|Blood|Hematology,2000052105,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52125,1970-01-01,2099-12-31,,3015416,Maps to,Mapped from,1970-01-01,2099-12-31,
Heinz Aph|Blood|Hematology,2000052106,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52126,1970-01-01,2099-12-31,,3022613,Maps to,Mapped from,1970-01-01,2099-12-31,
Helmet Cells|Blood|Hematology,2000052107,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52127,1970-01-01,2099-12-31,,3023873,Maps to,Mapped from,1970-01-01,2099-12-31,
Hemoglobin H Inclusion|Blood|Hematology,2000052108,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52128,1970-01-01,2099-12-31,,40762276,Maps to,Mapped from,1970-01-01,2099-12-31,
Hemoglobin Other|Blood|Hematology,2000052109,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52129,1970-01-01,2099-12-31,,3051396,Maps to,Mapped from,1970-01-01,2099-12-31,
Histiocytes|Blood|Hematology,2000052110,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52130,1970-01-01,2099-12-31,,3043564,Maps to,Mapped from,1970-01-01,2099-12-31,
HIT-Ab Interpreted Result|Blood|Hematology,2000052111,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52131,1970-01-01,2099-12-31,,43533839,Maps to,Mapped from,1970-01-01,2099-12-31,
HIT-Ab Numerical Result|Blood|Hematology,2000052112,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52132,1970-01-01,2099-12-31,,3043870,Maps to,Mapped from,1970-01-01,2099-12-31,
Hmwk|Blood|Hematology,2000052113,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52133,1970-01-01,2099-12-31,,3012816,Maps to,Mapped from,1970-01-01,2099-12-31,
IG|Blood|Hematology,2000052114,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52134,1970-01-01,2099-12-31,,3044917,Maps to,Mapped from,1970-01-01,2099-12-31,
Immature Granulocytes|Blood|Hematology,2000052115,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52135,1970-01-01,2099-12-31,,3050479,Maps to,Mapped from,1970-01-01,2099-12-31,
Kct|Blood|Hematology,2000052116,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52138,1970-01-01,2099-12-31,,3014712,Maps to,Mapped from,1970-01-01,2099-12-31,
LE Prep|Blood|Hematology,2000052117,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52139,1970-01-01,2099-12-31,,3017650,Maps to,Mapped from,1970-01-01,2099-12-31,
LS|Blood|Hematology,2000052118,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52140,1970-01-01,2099-12-31,,3044009,Maps to,Mapped from,1970-01-01,2099-12-31,
Malaria Smear|Blood|Hematology,2000052119,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52141,1970-01-01,2099-12-31,,3045707,Maps to,Mapped from,1970-01-01,2099-12-31,
Mean Platelet Volume|Blood|Hematology,2000052120,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52142,1970-01-01,2099-12-31,,3043111,Maps to,Mapped from,1970-01-01,2099-12-31,
Methemalb|Blood|Hematology,2000052121,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52143,1970-01-01,2099-12-31,,3024807,Maps to,Mapped from,1970-01-01,2099-12-31,
Methemoglobin|Blood|Hematology,2000052122,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52144,1970-01-01,2099-12-31,,3004831,Maps to,Mapped from,1970-01-01,2099-12-31,
Mono Spot Test|Blood|Hematology,2000052123,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52145,1970-01-01,2099-12-31,,3033533,Maps to,Mapped from,1970-01-01,2099-12-31,
Naphtol Acetate Stain|Blood|Hematology,2000052124,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52146,1970-01-01,2099-12-31,,3014679,Maps to,Mapped from,1970-01-01,2099-12-31,
NFletcher|Blood|Hematology,2000052125,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52149,1970-01-01,2099-12-31,,3002315,Maps to,Mapped from,1970-01-01,2099-12-31,
Non-Specific Esterase|Blood|Hematology,2000052126,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52150,1970-01-01,2099-12-31,,3024873,Maps to,Mapped from,1970-01-01,2099-12-31,
NRBC|Blood|Hematology,2000052127,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52151,1970-01-01,2099-12-31,,3045168,Maps to,Mapped from,1970-01-01,2099-12-31,
"Osmotic Fragility, Incubated|Blood|Hematology",2000052128,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52152,1970-01-01,2099-12-31,,3046583,Maps to,Mapped from,1970-01-01,2099-12-31,
P2Y12 Reaction Units|Blood|Hematology,2000052129,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52154,1970-01-01,2099-12-31,,3048603,Maps to,Mapped from,1970-01-01,2099-12-31,
Periodic Acid Schiff Stain|Blood|Hematology,2000052130,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52155,1970-01-01,2099-12-31,,3012525,Maps to,Mapped from,1970-01-01,2099-12-31,
Peroxidase Staining|Blood|Hematology,2000052131,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52156,1970-01-01,2099-12-31,,3026228,Maps to,Mapped from,1970-01-01,2099-12-31,
Plasma Hemoglobin|Blood|Hematology,2000052132,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52157,1970-01-01,2099-12-31,,3022493,Maps to,Mapped from,1970-01-01,2099-12-31,
Plasminogen|Blood|Hematology,2000052133,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52158,1970-01-01,2099-12-31,,3002535,Maps to,Mapped from,1970-01-01,2099-12-31,
Platelet Aggregation|Blood|Hematology,2000052134,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52159,1970-01-01,2099-12-31,,3020174,Maps to,Mapped from,1970-01-01,2099-12-31,
Prekallekrein|Blood|Hematology,2000052135,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52160,1970-01-01,2099-12-31,,3004231,Maps to,Mapped from,1970-01-01,2099-12-31,
Protein S|Blood|Hematology,2000052136,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52162,1970-01-01,2099-12-31,,3002346,Maps to,Mapped from,1970-01-01,2099-12-31,
PT Control|Blood|Hematology,2000052137,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52163,1970-01-01,2099-12-31,,3033891,Maps to,Mapped from,1970-01-01,2099-12-31,
PT Mean|Blood|Hematology,2000052138,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52164,1970-01-01,2099-12-31,,3034426,Maps to,Mapped from,1970-01-01,2099-12-31,
PTT Control|Blood|Hematology,2000052139,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52165,1970-01-01,2099-12-31,,3038102,Maps to,Mapped from,1970-01-01,2099-12-31,
PTT-LA|Blood|Hematology,2000052140,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52166,1970-01-01,2099-12-31,,3044009,Maps to,Mapped from,1970-01-01,2099-12-31,
PTT mea|Blood|Hematology,2000052141,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52167,1970-01-01,2099-12-31,,3013176,Maps to,Mapped from,1970-01-01,2099-12-31,
Pyruvate Kinase|Blood|Hematology,2000052142,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52168,1970-01-01,2099-12-31,,3015478,Maps to,Mapped from,1970-01-01,2099-12-31,
Rbc|Blood|Hematology,2000052143,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52170,1970-01-01,2099-12-31,,3020416,Maps to,Mapped from,1970-01-01,2099-12-31,
RBC Morphology|Blood|Hematology,2000052144,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52171,1970-01-01,2099-12-31,,3012764,Maps to,Mapped from,1970-01-01,2099-12-31,
RDW-SD|Blood|Hematology,2000052145,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52172,1970-01-01,2099-12-31,,3015182,Maps to,Mapped from,1970-01-01,2099-12-31,
Red Blood Cell Enzyme|Blood|Hematology,2000052146,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52173,1970-01-01,2099-12-31,,43055529,Maps to,Mapped from,1970-01-01,2099-12-31,
"Reptilase Time, Control|Blood|Hematology",2000052147,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52174,1970-01-01,2099-12-31,,3011893,Maps to,Mapped from,1970-01-01,2099-12-31,
Ristocetin Response|Blood|Hematology,2000052148,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52175,1970-01-01,2099-12-31,,3037533,Maps to,Mapped from,1970-01-01,2099-12-31,
Rouleaux|Blood|Hematology,2000052149,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52176,1970-01-01,2099-12-31,,3036273,Maps to,Mapped from,1970-01-01,2099-12-31,
SCT - Confirmation|Blood|Hematology,2000052150,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52177,1970-01-01,2099-12-31,,40769396,Maps to,Mapped from,1970-01-01,2099-12-31,
SCT - Normalized Ratio|Blood|Hematology,2000052151,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52178,1970-01-01,2099-12-31,,40769396,Maps to,Mapped from,1970-01-01,2099-12-31,
SCT - Screen|Blood|Hematology,2000052152,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52179,1970-01-01,2099-12-31,,40769396,Maps to,Mapped from,1970-01-01,2099-12-31,
STA-CLOT|Blood|Hematology,2000052153,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52180,1970-01-01,2099-12-31,,46235691,Maps to,Mapped from,1970-01-01,2099-12-31,
Stomatocyte|Blood|Hematology,2000052154,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52181,1970-01-01,2099-12-31,,3024783,Maps to,Mapped from,1970-01-01,2099-12-31,
Sudan Black Staining|Blood|Hematology,2000052155,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52182,1970-01-01,2099-12-31,,3012524,Maps to,Mapped from,1970-01-01,2099-12-31,
Sulf Hgb|Blood|Hematology,2000052156,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52183,1970-01-01,2099-12-31,,3010904,Maps to,Mapped from,1970-01-01,2099-12-31,
TCR Alpha-Beta|Blood|Hematology,2000052157,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52184,1970-01-01,2099-12-31,,21493682,Maps to,Mapped from,1970-01-01,2099-12-31,
TCR Gamma-Delta|Blood|Hematology,2000052158,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52185,1970-01-01,2099-12-31,,21493683,Maps to,Mapped from,1970-01-01,2099-12-31,
Thrombin Time|Blood|Hematology,2000052159,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52187,1970-01-01,2099-12-31,,3036489,Maps to,Mapped from,1970-01-01,2099-12-31,
Thrombin Time Control|Blood|Hematology,2000052160,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52188,1970-01-01,2099-12-31,,3005080,Maps to,Mapped from,1970-01-01,2099-12-31,
Thrombin Time Control|Blood|Hematology,2000052161,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52189,1970-01-01,2099-12-31,,3005080,Maps to,Mapped from,1970-01-01,2099-12-31,
Tissue Thromboplastin Inhibitor|Blood|Hematology,2000052162,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52190,1970-01-01,2099-12-31,,3033295,Maps to,Mapped from,1970-01-01,2099-12-31,
Trap Stain|Blood|Hematology,2000052163,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52192,1970-01-01,2099-12-31,,3006461,Maps to,Mapped from,1970-01-01,2099-12-31,
Viii Ag|Blood|Hematology,2000052164,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52193,1970-01-01,2099-12-31,,3052074,Maps to,Mapped from,1970-01-01,2099-12-31,
WAM Manual Diff|Blood|Hematology,2000052165,mimiciv_meas_lab_loinc,Measurement,Lab Test,,52196,1970-01-01,2099-12-31,,40760892,Maps to,Mapped from,1970-01-01,2099-12-31,
