"concept_name","source_concept_id","source_vocabulary_id","source_domain_id","source_concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason","target_concept_id","relationship_id","reverese_relationship_id","relationship_valid_start_date","relationship_end_date","invalid_reason_cr"
"Leuprolide Acetate 7.5 MG/ML",2000011116,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Leuprolide Acetate 7.5 mg","1970-01-01","2099-12-31",,40240986,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Calcium",2000011117,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Calcium Replacement (Oncology) ","1970-01-01","2099-12-31",,19018544,"Maps to","Mapped from","1970-01-01","2099-12-31",
"potassium citrate 10 MEQ [Urocit-K]",2000011118,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Urocit-K 5 (Potassium Citrate) 10 meq (1080 mg) tablet","1970-01-01","2099-12-31",,19118775,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Sodium Chloride Ophthalmic Ointment [Muro 128]",2000011119,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Muro 128 5 % Eye Ointment","1970-01-01","2099-12-31",,40143666,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Chondroitin Sulfates / Glucosamine Oral Tablet",2000011120,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Gluco Sulfate NaCl-Chond Su Na tab","1970-01-01","2099-12-31",,40131393,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Water",2000011121,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Water Water","1970-01-01","2099-12-31",,19010309,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Methylprednisolone Oral Tablet [Medrol]",2000011122,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Medrol (Pak) tabs","1970-01-01","2099-12-31",,40060730,"Maps to","Mapped from","1970-01-01","2099-12-31",
"prednisolone acetate 10 MG/ML [Omnipred]",2000011123,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Omnipred 1%","1970-01-01","2099-12-31",,45776439,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Acetaminophen 32 MG/ML [Tylenol]",2000011124,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Tylenol  Meltaways 320mg","1970-01-01","2099-12-31",,19042364,"Maps to","Mapped from","1970-01-01","2099-12-31",
"gatifloxacin 3 MG/ML [Zymar]",2000011125,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Zymar 0.3%","1970-01-01","2099-12-31",,19121058,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Ethinyl Estradiol 0.005 MG / norethindrone acetate 1 MG [Femhrt]",2000011126,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Femhrt 1/5 5mcg/1mg","1970-01-01","2099-12-31",,42707003,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT [Symbicort]",2000011127,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Symbicort 160 mcg-4.5 mcg/Actuation","1970-01-01","2099-12-31",,42706348,"Maps to","Mapped from","1970-01-01","2099-12-31",
"aripiprazole 5 MG Oral Tablet",2000011128,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Aripiprazole 5 mg Tab","1970-01-01","2099-12-31",,19102213,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Pilocarpine Hydrochloride 0.04 MG/MG Ophthalmic Gel [Pilopine]",2000011129,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Pilopine HS 4 % Eye Gel","1970-01-01","2099-12-31",,40224315,"Maps to","Mapped from","1970-01-01","2099-12-31",
"zolmitriptan 2.5 MG [Zomig]",2000011130,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Zomig 2.5mg -ZMT tabs 2.5mg","1970-01-01","2099-12-31",,19023496,"Maps to","Mapped from","1970-01-01","2099-12-31",
"mesalamine",2000011131,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Mesalamine Desensitization 0.025 mg / 10 mL","1970-01-01","2099-12-31",,968426,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Trientine 250 MG Oral Capsule",2000011132,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Trientine HCl 250mg capsule","1970-01-01","2099-12-31",,19004991,"Maps to","Mapped from","1970-01-01","2099-12-31",
"bimatoprost 0.3 MG/ML [Lumigan]",2000011133,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Lumigan 0.03%","1970-01-01","2099-12-31",,19120813,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Meperidine",2000011134,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Meperidine ","1970-01-01","2099-12-31",,1102527,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Phenylephrine",2000011135,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Phenylephrine HCl ","1970-01-01","2099-12-31",,1135766,"Maps to","Mapped from","1970-01-01","2099-12-31",
"mometasone furoate 0.05 MG/ML Nasal Spray",2000011136,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Mometasone furoate (Nasonex) 0.05mg/inh nasal spray","1970-01-01","2099-12-31",,19112698,"Maps to","Mapped from","1970-01-01","2099-12-31",
"cangrelor",2000011137,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Cangrelor Study Drug (*IND*) 1 Dose","1970-01-01","2099-12-31",,46275677,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Aspirin",2000011138,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Aspirin (Rectal) ","1970-01-01","2099-12-31",,1112807,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Dextran 70 1 MG/ML",2000011139,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Dextran  1 (Promit) 1","1970-01-01","2099-12-31",,1319182,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Teriparatide 0.02 MG/ACTUAT Pen Injector [Forteo]",2000011140,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Forteo 20 mcg/dose (600 mcg/2.4 mL) Sub-Q Pen Injector","1970-01-01","2099-12-31",,43560309,"Maps to","Mapped from","1970-01-01","2099-12-31",
"adefovir dipivoxil 10 MG",2000011141,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Adefovir Dipivoxil 10mg","1970-01-01","2099-12-31",,40168219,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Vancomycin",2000011142,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Vancomycin fortified opthalmic 50mg/ml","1970-01-01","2099-12-31",,1707687,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Lidocaine",2000011143,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Lidocaine Viscous 2% 120ml Bottle","1970-01-01","2099-12-31",,989878,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Midazolam",2000011144,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Midazolam ","1970-01-01","2099-12-31",,708298,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Guaifenesin 400 MG [Humibid e]",2000011145,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Humibid E 400 mg","1970-01-01","2099-12-31",,19084309,"Maps to","Mapped from","1970-01-01","2099-12-31",
"anastrozole 1 MG Oral Tablet [Arimidex]",2000011146,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Arimidex 1MG TAB","1970-01-01","2099-12-31",,1348266,"Maps to","Mapped from","1970-01-01","2099-12-31",
"miglitol 100 MG [Glyset]",2000011147,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Glyset 100 mg","1970-01-01","2099-12-31",,19067232,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Eszopiclone 3 MG Oral Tablet [Lunesta]",2000011148,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Lunesta 3 mg Tab","1970-01-01","2099-12-31",,19113344,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Melatonin 1 MG Oral Tablet",2000011149,"mimiciv_drug_ndc","Drug","Prescription Drug",,"melatonin 1 mg Tab","1970-01-01","2099-12-31",,1301156,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Dexamethasone 0.5 MG/ML Oral Solution",2000011150,"mimiciv_drug_ndc","Drug","Prescription Drug",,"dexamethasone oral solution 0.5mg/5ml","1970-01-01","2099-12-31",,19105671,"Maps to","Mapped from","1970-01-01","2099-12-31",
"{21 (Ethinyl Estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet) } Pack [Loestrin 1.5/30 21 Day]",2000011151,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Loestrin 1.5/30 (21) 1.5 mg-30 mcg Tab","1970-01-01","2099-12-31",,42902219,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Vasopressin (USP) 20 UNT/ML",2000011152,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Vasopressin 20U/ML VIAL","1970-01-01","2099-12-31",,1507839,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort]",2000011153,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Symbicort 160 mcg-4.5 mcg/Actuation Inhalation HFA Aerosol Inhaler","1970-01-01","2099-12-31",,42902433,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Levalbuterol",2000011154,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Levalbuterol (Xopenex) 0.63 mg/3 mL","1970-01-01","2099-12-31",,1192218,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Rotigotine 0.25 MG/HR [Neupro]",2000011155,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Neupro 6 mg patch","1970-01-01","2099-12-31",,19012089,"Maps to","Mapped from","1970-01-01","2099-12-31",
"heparin",2000011156,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Heparin Sodium ","1970-01-01","2099-12-31",,1367571,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Phenylephrine 10 MG/ML",2000011157,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Phenylephrine HCl 10MG/1ML VIAL","1970-01-01","2099-12-31",,1136802,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort]",2000011158,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Symbicort 80 mcg-4.5 mcg/Actuation Inhalation HFA Aerosol Inhaler","1970-01-01","2099-12-31",,42903396,"Maps to","Mapped from","1970-01-01","2099-12-31",
"halobetasol propionate 0.0005 MG/MG",2000011159,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Halobetasol Propionate 0.05%","1970-01-01","2099-12-31",,40168956,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Hetastarch 60 MG/ML [Hespan]",2000011160,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Hespan 500mL BAG","1970-01-01","2099-12-31",,19132820,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Pramipexole Oral Tablet [Mirapex]",2000011161,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Mirapex TABLET","1970-01-01","2099-12-31",,40101732,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Lutein 6 MG",2000011162,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Lutein 6 mg","1970-01-01","2099-12-31",,1310355,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Ergocalciferol 8000 UNT/ML Oral Solution [Drisdol]",2000011163,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Ergocalciferol (Vitamin D2) 8,000 unit/mL Oral Drops","1970-01-01","2099-12-31",,19045050,"Maps to","Mapped from","1970-01-01","2099-12-31",
"budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort]",2000011164,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Pulmicort Flexhaler 180 mcg/Inhalation Breath Activated","1970-01-01","2099-12-31",,42902458,"Maps to","Mapped from","1970-01-01","2099-12-31",
"fenofibric acid 135 MG [Trilipix]",2000011165,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Trilipix 135 mg","1970-01-01","2099-12-31",,19044092,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Nitroglycerin",2000011166,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Nitroglycerin SL ","1970-01-01","2099-12-31",,1361711,"Maps to","Mapped from","1970-01-01","2099-12-31",
"sevelamer carbonate 2400 MG",2000011167,"mimiciv_drug_ndc","Drug","Prescription Drug",,"sevelamer carbonate 2.4 gm","1970-01-01","2099-12-31",,1718121,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Roflumilast 0.5 MG Oral Tablet",2000011168,"mimiciv_drug_ndc","Drug","Prescription Drug",,"roflumilast 500 mcg tablet","1970-01-01","2099-12-31",,40236899,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Ribavirin",2000011169,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Ribavirin *NF* 1 gm Vial","1970-01-01","2099-12-31",,1762711,"Maps to","Mapped from","1970-01-01","2099-12-31",
"levothyroxine",2000011170,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Levothyroxine Sodium 50 mcg","1970-01-01","2099-12-31",,1501700,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Glucosamine Oral Tablet",2000011171,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Glucosamine tab","1970-01-01","2099-12-31",,40044539,"Maps to","Mapped from","1970-01-01","2099-12-31",
"varenicline 1 MG [Chantix]",2000011172,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Chantix 1 mg","1970-01-01","2099-12-31",,19089147,"Maps to","Mapped from","1970-01-01","2099-12-31",
"halobetasol",2000011173,"mimiciv_drug_ndc","Drug","Prescription Drug",,"halobetasol propionate 0.05 % Topical Cream","1970-01-01","2099-12-31",,949759,"Maps to","Mapped from","1970-01-01","2099-12-31",
"{21 (drospirenone 3 MG / Ethinyl Estradiol 0.03 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Yasmin 28 Day]",2000011174,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Yasmin 28 3-0.03 mg tab","1970-01-01","2099-12-31",,19127905,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Racepinephrine 22.5 MG/ML [Micronefrin]",2000011175,"mimiciv_drug_ndc","Drug","Prescription Drug",,"MICRONEFRIN 2.25%","1970-01-01","2099-12-31",,19000161,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Epinephrine",2000011176,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Epinephrine ","1970-01-01","2099-12-31",,1343916,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Fentanyl",2000011177,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Fentanyl Citrate Dummy Pkg for POE pump and PHA SS ordering","1970-01-01","2099-12-31",,1154029,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Dutasteride 0.5 MG [Avodart]",2000011178,"mimiciv_drug_ndc","Drug","Prescription Drug",,"dutasteride (Avodart) 0.5mg","1970-01-01","2099-12-31",,19031909,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Epoetin Alfa 4000 UNT/ML",2000011179,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Epoetin Alfa 4000U VIAL","1970-01-01","2099-12-31",,1301180,"Maps to","Mapped from","1970-01-01","2099-12-31",
"sildenafil 25 MG [Viagra]",2000011180,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Viagra 25mg","1970-01-01","2099-12-31",,19036977,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Warfarin Sodium 10 MG",2000011181,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Warfarin 10 mg","1970-01-01","2099-12-31",,40163517,"Maps to","Mapped from","1970-01-01","2099-12-31",
"clobazam 10 MG",2000011182,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Clobazam 10mg","1970-01-01","2099-12-31",,19050837,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Ascorbic Acid / Beta Carotene / cuprous oxide / Vitamin E / Zinc Oxide Oral Tablet [PreserVision]",2000011183,"mimiciv_drug_ndc","Drug","Prescription Drug",,"PreserVision AREDS 226-200-5 mg-unit-mg ","1970-01-01","2099-12-31",,40169433,"Maps to","Mapped from","1970-01-01","2099-12-31",
"meloxicam 15 MG Oral Tablet [Mobic]",2000011184,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Mobic 15 mg Tab","1970-01-01","2099-12-31",,1150349,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Amlodipine 5 MG",2000011185,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Amlodipine 5 mg","1970-01-01","2099-12-31",,1332450,"Maps to","Mapped from","1970-01-01","2099-12-31",
"bimatoprost 0.3 MG/ML [Lumigan]",2000011186,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Lumigan 0.03 % Eye Drops","1970-01-01","2099-12-31",,19120813,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Methylphenidate Hydrochloride 18 MG [Concerta]",2000011187,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Concerta 18mg 18mg","1970-01-01","2099-12-31",,40236428,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Acyclovir Oral Suspension [Zovirax]",2000011188,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Acyclovir suspension 400mg","1970-01-01","2099-12-31",,40006514,"Maps to","Mapped from","1970-01-01","2099-12-31",
"methenamine mandelate 500 MG / Sodium Phosphate, Monobasic 500 MG [Uroqid-Acid No.2]",2000011189,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Uroqid-Acid No.2 Methenamine 500 mg and sodium acid phosphate 500 mg","1970-01-01","2099-12-31",,19133326,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG [Benicar HCT]",2000011190,"mimiciv_drug_ndc","Drug","Prescription Drug",,"BENICAR HCT 40/12.5","1970-01-01","2099-12-31",,19135230,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Budesonide 0.2 MG/ACTUAT [Pulmicort Turbuhaler]",2000011191,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Pulmicort Turbuhaler 200 mcg","1970-01-01","2099-12-31",,42958532,"Maps to","Mapped from","1970-01-01","2099-12-31",
"travoprost 0.04 MG/ML [Travatan]",2000011192,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Travatan Z 0.004%","1970-01-01","2099-12-31",,19120802,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Folic Acid / Vitamin B 12 / Vitamin B6 Oral Tablet [Folplex]",2000011193,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Folplex 2.2 1","1970-01-01","2099-12-31",,40135920,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Aspirin",2000011194,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Aspirin ","1970-01-01","2099-12-31",,1112807,"Maps to","Mapped from","1970-01-01","2099-12-31",
"sildenafil 20 MG [Revatio]",2000011195,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Revatio (Sildenafil) 40 mg","1970-01-01","2099-12-31",,19079048,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Water",2000011196,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Water 500ml","1970-01-01","2099-12-31",,19010309,"Maps to","Mapped from","1970-01-01","2099-12-31",
"varicella-zoster immune globulin",2000011197,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Varicella Zoster Immune Glob 125 Unit Vial","1970-01-01","2099-12-31",,543291,"Maps to","Mapped from","1970-01-01","2099-12-31",
"24 HR darifenacin 15 MG Extended Release Oral Tablet [Enablex]",2000011198,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Enablex 15 mg 24 hr Tab","1970-01-01","2099-12-31",,19114110,"Maps to","Mapped from","1970-01-01","2099-12-31",
"lapatinib 250 MG",2000011199,"mimiciv_drug_ndc","Drug","Prescription Drug",,"lapatinib 250 mg","1970-01-01","2099-12-31",,1359549,"Maps to","Mapped from","1970-01-01","2099-12-31",
"mesalamine",2000011200,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Mesalamine Desensitization 0.5 mg / 10 mL","1970-01-01","2099-12-31",,968426,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Domperidone Oral Tablet",2000011201,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Domperidone (Bulk) tab","1970-01-01","2099-12-31",,40031907,"Maps to","Mapped from","1970-01-01","2099-12-31",
"tolvaptan 30 MG Oral Tablet",2000011202,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Tolvaptan 30 mg Tablet","1970-01-01","2099-12-31",,19036832,"Maps to","Mapped from","1970-01-01","2099-12-31",
"bosentan Oral Tablet [Tracleer]",2000011203,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Bosentan Tracleer","1970-01-01","2099-12-31",,40092427,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Ketotifen Ophthalmic Solution [Zaditor]",2000011204,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Zaditor Opthalmic Solution","1970-01-01","2099-12-31",,40049172,"Maps to","Mapped from","1970-01-01","2099-12-31",
"loteprednol etabonate 0.005 MG/MG [Lotemax]",2000011205,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Lotemax 0.5","1970-01-01","2099-12-31",,40238170,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Phenylephrine",2000011206,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Phenylephrine HCl 1% Phenylephrine 1%","1970-01-01","2099-12-31",,1135766,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Methylphenidate Hydrochloride 18 MG [Concerta]",2000011207,"mimiciv_drug_ndc","Drug","Prescription Drug",,"CONCERTA 18mg","1970-01-01","2099-12-31",,40236428,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Desvenlafaxine 100 MG",2000011208,"mimiciv_drug_ndc","Drug","Prescription Drug",,"desvenlafaxine 100 mg","1970-01-01","2099-12-31",,19129663,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Haloperidol",2000011209,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Haloperidol ","1970-01-01","2099-12-31",,766529,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Fluticasone propionate 0.05 MG/ACTUAT [Flonase]",2000011210,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Flonase 50 mcg/actuation","1970-01-01","2099-12-31",,40171024,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Zolpidem tartrate 12.5 MG [Ambien]",2000011211,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Ambien CR 12.5 mg Tab","1970-01-01","2099-12-31",,40163498,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Saccharomyces boulardii 250 MG [Florastor]",2000011212,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Florastor 250mg","1970-01-01","2099-12-31",,35606349,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Melatonin 1 MG",2000011213,"mimiciv_drug_ndc","Drug","Prescription Drug",,"melatonin 1","1970-01-01","2099-12-31",,1301233,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Zanamivir",2000011214,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Zanamivir 10mg/ml  20ml vial","1970-01-01","2099-12-31",,1708748,"Maps to","Mapped from","1970-01-01","2099-12-31",
"cyclosporine, modified 25 MG Oral Capsule [Gengraf]",2000011215,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Gengraf 25mg Capsule (modified)","1970-01-01","2099-12-31",,19010560,"Maps to","Mapped from","1970-01-01","2099-12-31",
"sunitinib 25 MG [Sutent]",2000011216,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Sutent 25 mg Cap","1970-01-01","2099-12-31",,19086382,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Lactobacillus acidophilus 500000000 UNT",2000011217,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Lactobacillus Acidophilus 500 milli9on","1970-01-01","2099-12-31",,19130116,"Maps to","Mapped from","1970-01-01","2099-12-31",
"erlotinib 150 MG Oral Tablet",2000011218,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Erlotinib 150 mg Tab","1970-01-01","2099-12-31",,19122519,"Maps to","Mapped from","1970-01-01","2099-12-31",
"trospium chloride 60 MG [Sanctura]",2000011219,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Sanctura XR 60 mg","1970-01-01","2099-12-31",,40163807,"Maps to","Mapped from","1970-01-01","2099-12-31",
"sildenafil 20 MG [Revatio]",2000011220,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Revatio 20 mg","1970-01-01","2099-12-31",,19079048,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Ipratropium",2000011221,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Ipratropium bromide 1 SPRAY","1970-01-01","2099-12-31",,1112921,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Glipizide 5 MG Oral Tablet [Glucotrol]",2000011222,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Glucotrol XL 5mg tab","1970-01-01","2099-12-31",,19030443,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Diphenhydramine Hydrochloride 10 MG/ML Topical Cream [Benadryl]",2000011223,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Diphenhydramine (Benadryl) cream 1% Diphenhydramine, 28.3 gm tube","1970-01-01","2099-12-31",,40232427,"Maps to","Mapped from","1970-01-01","2099-12-31",
"posaconazole 40 MG/ML Oral Suspension",2000011224,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Posaconazole 40mg/mL Suspension","1970-01-01","2099-12-31",,19125036,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Thrombin",2000011225,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Thrombin 10,000 units","1970-01-01","2099-12-31",,1300673,"Maps to","Mapped from","1970-01-01","2099-12-31",
"insulin detemir 100 UNT/ML [Levemir]",2000011226,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Levemir Flexpen 100 U/ml","1970-01-01","2099-12-31",,19044971,"Maps to","Mapped from","1970-01-01","2099-12-31",
"docosanol 100 MG/ML [Abreva]",2000011227,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Abreva 1","1970-01-01","2099-12-31",,40163613,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Dutasteride 0.5 MG Oral Capsule [Avodart]",2000011228,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Avodart (dutasteride) 0.5mg Capsule","1970-01-01","2099-12-31",,989486,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Chromium",2000011229,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Chromium Picolinate 200 mcg","1970-01-01","2099-12-31",,19061821,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Lymphocyte Immune Globulin, Anti-Thymocyte Globulin",2000011230,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Anti-Thymocyte Globulin (Rabbit) 25mg Vial","1970-01-01","2099-12-31",,19136207,"Maps to","Mapped from","1970-01-01","2099-12-31",
"mesalamine",2000011231,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Mesalamine Desensitization 2.5 mg / 10 mL","1970-01-01","2099-12-31",,968426,"Maps to","Mapped from","1970-01-01","2099-12-31",
"Levothyroxine Sodium 0.137 MG [Levoxyl]",2000011232,"mimiciv_drug_ndc","Drug","Prescription Drug",,"Levoxyl 137","1970-01-01","2099-12-31",,40175039,"Maps to","Mapped from","1970-01-01","2099-12-31",
